factor1,absoluteRange,absoluteColumn,locationID,repId,response
"MON201822,MON101065,MON101082,MON101068",1,1,ARJO,1,144.8847
"MON201823,MON101065,MON101082,MON101068",1,1,ARJO,1,179.9254
"MON201825,MON101065,MON101082,MON101068",1,1,ARJO,1,172.443
"MON201826,MON101065,MON101082,MON101068",1,1,ARJO,1,182.4112
"MON201827,MON101065,MON101082,MON101068",1,1,ARJO,1,167.8937
"MON201828,MON101065,MON101082,MON101068",1,1,ARJO,1,181.2242
"MON201829,MON101065,MON101082,MON101068",1,1,ARJO,1,159.1817
"MON201831,MON101065,MON101082,MON101068",1,1,ARJO,1,152.7642
"MON201832,MON101065,MON101082,MON101068",1,1,ARJO,1,178.2317
"MON201833,MON101065,MON101082,MON101068",1,1,ARJO,1,190.0881
"MON201834,MON101065,MON101082,MON101068",1,1,ARJO,1,177.1692
"MON201835,MON101065,MON101082,MON101068",1,1,ARJO,1,167.094
"MON201836,MON101065,MON101082,MON101068",1,1,ARJO,1,177.1936
"MON201837,MON101065,MON101082,MON101068",1,1,ARJO,1,151.8886
"MON201838,MON101065,MON101082,MON101068",1,1,ARJO,1,173.2428
"MON201839,MON101065,MON101082,MON101068",1,1,ARJO,1,180.9374
"MON201840,MON101065,MON101082,MON101068",1,1,ARJO,1,167.2893
"MON201841,MON101065,MON101082,MON101068",1,1,ARJO,1,165.9262
"MON201842,MON101065,MON101082,MON101068",1,1,ARJO,1,179.9272
"MON201843,MON101065,MON101082,MON101068",1,1,ARJO,1,192.4027
"MON201844,MON101065,MON101082,MON101068",1,1,ARJO,1,185.7045
MON101066,1,1,ARJO,1,173.1787
"MON101386,MON101065,MON101068,MON101082,MON102125",1,1,ARJO,1,179.3142
"MON101065,MON101082,MON101068",1,1,ARJO,1,152.4192
"MON101065,MON101082,MON101068",1,1,ARJO,1,181.4313
"MON101065,MON101082,MON101068",1,1,ARJO,1,170.1848
"MON101065,MON101082,MON101068",1,1,ARJO,1,193.1926
"MON101065,MON101082,MON101068",1,1,ARJO,1,182.3274
"MON101065,MON101082,MON101068",1,1,ARJO,1,164.2858
"MON101065,MON101082,MON101068",1,1,ARJO,1,157.5417
"MON201674,MON101065,MON101082,MON101068",1,1,ARJO,1,179.8795
"MON201675,MON101065,MON101082,MON101068",1,1,ARJO,1,188.2374
"MON201676,MON101065,MON101082,MON101068",1,1,ARJO,1,187.2742
"MON201677,MON101065,MON101082,MON101068",1,1,ARJO,1,194.7084
"MON201678,MON101065,MON101082,MON101068",1,1,ARJO,1,153.4393
"MON201679,MON101065,MON101082,MON101068",1,1,ARJO,1,187.2344
"MON201680,MON101065,MON101082,MON101068",1,1,ARJO,1,185.0017
"MON201681,MON101065,MON101082,MON101068",1,1,ARJO,1,186.9239
"MON201682,MON101065,MON101082,MON101068",1,1,ARJO,1,186.1275
"MON201683,MON101065,MON101082,MON101068",1,1,ARJO,1,168.5027
"MON201684,MON101065,MON101082,MON101068",1,1,ARJO,1,173.1774
"MON201685,MON101065,MON101082,MON101068",1,1,ARJO,1,169.3385
"MON201686,MON101065,MON101082,MON101068",1,1,ARJO,1,185.2938
"MON201687,MON101065,MON101082,MON101068",1,1,ARJO,1,167.3492
"MON201688,MON101065,MON101082,MON101068",1,1,ARJO,1,171.2564
"MON201689,MON101065,MON101082,MON101068",1,1,ARJO,1,183.6476
"MON201690,MON101065,MON101082,MON101068",1,1,ARJO,1,192.2951
"MON201691,MON101065,MON101082,MON101068",1,1,ARJO,1,183.9748
"MON201692,MON101065,MON101082,MON101068",1,1,ARJO,1,179.9027
"MON201693,MON101065,MON101082,MON101068",1,1,ARJO,1,176.1603
"MON201694,MON101065,MON101082,MON101068",1,1,ARJO,1,185.043
"MON201695,MON101065,MON101082,MON101068",1,1,ARJO,1,173.2695
"MON201696,MON101065,MON101082,MON101068",1,1,ARJO,1,181.8955
"MON201697,MON101065,MON101082,MON101068",1,1,ARJO,1,175.6891
"MON201698,MON101065,MON101082,MON101068",1,1,ARJO,1,194.9576
"MON201699,MON101065,MON101082,MON101068",1,1,ARJO,1,188.2737
"MON201661,MON101065,MON101082,MON101068",1,1,ARJO,1,192.2343
"MON201700,MON101065,MON101082,MON101068",1,1,ARJO,1,182.189
"MON201701,MON101065,MON101082,MON101068",1,1,ARJO,1,166.9149
"MON201703,MON101065,MON101082,MON101068",1,1,ARJO,1,177.6482
"MON201704,MON101065,MON101082,MON101068",1,1,ARJO,1,161.1295
"MON201705,MON101065,MON101082,MON101068",1,1,ARJO,1,196.6545
"MON201707,MON101065,MON101082,MON101068",1,1,ARJO,1,185.7538
"MON201708,MON101065,MON101082,MON101068",1,1,ARJO,1,170.6303
"MON201709,MON101065,MON101082,MON101068",1,1,ARJO,1,176.1296
"MON201710,MON101065,MON101082,MON101068",1,1,ARJO,1,181.8507
"MON201711,MON101065,MON101082,MON101068",1,1,ARJO,1,176.2429
"MON201712,MON101065,MON101082,MON101068",1,1,ARJO,1,171.4805
"MON201713,MON101065,MON101082,MON101068",1,1,ARJO,1,177.1479
"MON201714,MON101065,MON101082,MON101068",1,1,ARJO,1,176.6353
"MON201715,MON101065,MON101082,MON101068",1,1,ARJO,1,162.3552
"MON201716,MON101065,MON101082,MON101068",1,1,ARJO,1,165.3989
"MON201717,MON101065,MON101082,MON101068",1,1,ARJO,1,188.2913
"MON201718,MON101065,MON101082,MON101068",1,1,ARJO,1,168.2121
"MON201719,MON101065,MON101082,MON101068",1,1,ARJO,1,192.4963
"MON201720,MON101065,MON101082,MON101068",1,1,ARJO,1,176.5798
"MON201721,MON101065,MON101082,MON101068",1,1,ARJO,1,185.3037
"MON201722,MON101065,MON101082,MON101068",1,1,ARJO,1,178.8316
"MON201723,MON101065,MON101082,MON101068",1,1,ARJO,1,189.3388
"MON201724,MON101065,MON101082,MON101068",1,1,ARJO,1,199.234
"MON201726,MON101065,MON101082,MON101068",1,1,ARJO,1,183.4082
"MON201727,MON101065,MON101082,MON101068",1,1,ARJO,1,156.5365
"MON201728,MON101065,MON101082,MON101068",1,1,ARJO,1,187.2587
"MON201729,MON101065,MON101082,MON101068",1,1,ARJO,1,184.3361
"MON201730,MON101065,MON101082,MON101068",1,1,ARJO,1,160.2723
"MON201732,MON101065,MON101082,MON101068",1,1,ARJO,1,165.6954
"MON201733,MON101065,MON101082,MON101068",1,1,ARJO,1,169.805
"MON201734,MON101065,MON101082,MON101068",1,1,ARJO,1,181.0617
"MON201735,MON101065,MON101082,MON101068",1,1,ARJO,1,176.6737
"MON201736,MON101065,MON101082,MON101068",1,1,ARJO,1,155.7378
"MON201737,MON101065,MON101082,MON101068",1,1,ARJO,1,181.2307
"MON201738,MON101065,MON101082,MON101068",1,1,ARJO,1,173.0989
"MON201739,MON101065,MON101082,MON101068",1,1,ARJO,1,196.4667
"MON201740,MON101065,MON101082,MON101068",1,1,ARJO,1,190.3097
"MON201741,MON101065,MON101082,MON101068",1,1,ARJO,1,184.063
"MON201742,MON101065,MON101082,MON101068",1,1,ARJO,1,196.5597
"MON201743,MON101065,MON101082,MON101068",1,1,ARJO,1,177.7426
"MON201744,MON101065,MON101082,MON101068",1,1,ARJO,1,185.5885
"MON201745,MON101065,MON101082,MON101068",1,1,ARJO,1,183.7217
"MON201746,MON101065,MON101082,MON101068",1,1,ARJO,1,177.8012
"MON201747,MON101065,MON101082,MON101068",1,1,ARJO,1,187.1151
"MON201748,MON101065,MON101082,MON101068",1,1,ARJO,1,153.0944
"MON201749,MON101065,MON101082,MON101068",1,1,ARJO,1,179.6916
"MON201750,MON101065,MON101082,MON101068",1,1,ARJO,1,184.5013
"MON201751,MON101065,MON101082,MON101068",1,1,ARJO,1,170.1135
"MON201752,MON101065,MON101082,MON101068",1,1,ARJO,1,183.08
"MON201753,MON101065,MON101082,MON101068",1,1,ARJO,1,192.9073
"MON201754,MON101065,MON101082,MON101068",1,1,ARJO,1,198.2437
"MON201755,MON101065,MON101082,MON101068",1,1,ARJO,1,168.041
"MON201756,MON101065,MON101082,MON101068",1,1,ARJO,1,185.6509
"MON201757,MON101065,MON101082,MON101068",1,1,ARJO,1,184.6686
"MON201758,MON101065,MON101082,MON101068",1,1,ARJO,1,179.0296
MON101066,1,1,ARJO,1,195.9197
"MON101066,MON101079,MON101087,MON101144",1,1,ARJO,1,175.3909
"MON101065,MON101082,MON101068",1,1,ARJO,1,185.918
"MON101065,MON101082,MON101068",1,1,ARJO,1,203.0612
"MON101065,MON101082,MON101068",1,1,ARJO,1,157.366
"MON101065,MON101082,MON101068",1,1,ARJO,1,160.4026
"MON101065,MON101082,MON101068",1,1,ARJO,1,184.4682
"MON101065,MON101082,MON101068",1,1,ARJO,1,174.5241
"MON101065,MON101082,MON101068",1,1,ARJO,1,169.5345
"MON101065,MON101082,MON101068",1,1,ARJO,1,161.053
"MON202279,MON101065,MON101082,MON101068",1,1,ARJO,1,192.7941
"MON202280,MON101065,MON101082,MON101068",1,1,ARJO,1,156.005
"MON202292,MON101065,MON101082,MON101068",1,1,ARJO,1,153.0151
"MON202293,MON101065,MON101082,MON101068",1,1,ARJO,1,166.4128
"MON202294,MON101065,MON101082,MON101068",1,1,ARJO,1,154.5527
"MON202295,MON101065,MON101082,MON101068",1,1,ARJO,1,147.3561
"MON202296,MON101065,MON101082,MON101068",1,1,ARJO,1,164.773
"MON202297,MON101065,MON101082,MON101068",1,1,ARJO,1,162.7776
"MON202298,MON101065,MON101082,MON101068",1,1,ARJO,1,150.761
"MON202299,MON101065,MON101082,MON101068",1,1,ARJO,1,161.3615
"MON202301,MON101065,MON101082,MON101068",1,1,ARJO,1,186.1565
"MON201795,MON101065,MON101082,MON101068",1,1,ARJO,1,169.417
"MON201961,MON101065,MON101082,MON101068",1,1,ARJO,1,164.8021
"MON201962,MON101065,MON101082,MON101068",1,1,ARJO,1,175.2573
"MON201963,MON101065,MON101082,MON101068",1,1,ARJO,1,162.8677
"MON201964,MON101065,MON101082,MON101068",1,1,ARJO,1,144.047
"MON201965,MON101065,MON101082,MON101068",1,1,ARJO,1,174.051
"MON201966,MON101065,MON101082,MON101068",1,1,ARJO,1,173.8998
"MON201967,MON101065,MON101082,MON101068",1,1,ARJO,1,181.9937
"MON201968,MON101065,MON101082,MON101068",1,1,ARJO,1,159.8467
"MON201969,MON101065,MON101082,MON101068",1,1,ARJO,1,175.3954
"MON201980,MON101065,MON101082,MON101068",1,1,ARJO,1,175.0653
"MON201981,MON101065,MON101082,MON101068",1,1,ARJO,1,167.0977
"MON201982,MON101065,MON101082,MON101068",1,1,ARJO,1,168.844
"MON201983,MON101065,MON101082,MON101068",1,1,ARJO,1,165.8901
"MON201985,MON101065,MON101082,MON101068",1,1,ARJO,1,159.6602
"MON201986,MON101065,MON101082,MON101068",1,1,ARJO,1,162.2937
"MON201987,MON101065,MON101082,MON101068",1,1,ARJO,1,154.5491
"MON201988,MON101065,MON101082,MON101068",1,1,ARJO,1,175.4388
"MON201989,MON101065,MON101082,MON101068",1,1,ARJO,1,169.7723
"MON201670,MON101065,MON101082,MON101068",1,1,ARJO,1,186.4382
"MON201671,MON101065,MON101082,MON101068",1,1,ARJO,1,163.8881
"MON201672,MON101065,MON101082,MON101068",1,1,ARJO,1,166.1614
"MON201673,MON101065,MON101082,MON101068",1,1,ARJO,1,169.1042
MON101066,1,1,ARJO,1,183.7601
"MON101065,MON101082,MON101068",1,1,ARJO,1,152.9957
"MON101065,MON101082,MON101068",1,1,ARJO,1,174.3361
"MON101065,MON101082,MON101068",1,1,ARJO,1,168.8763
"MON101065,MON101082,MON101068",1,1,ARJO,1,152.3807
"MON202281,MON101065,MON101082,MON101068",1,1,ARJO,1,179.5106
"MON202282,MON101065,MON101082,MON101068",1,1,ARJO,1,169.1231
"MON202283,MON101065,MON101082,MON101068",1,1,ARJO,1,170.8721
"MON202284,MON101065,MON101082,MON101068",1,1,ARJO,1,168.6554
"MON202285,MON101065,MON101082,MON101068",1,1,ARJO,1,172.9323
"MON202286,MON101065,MON101082,MON101068",1,1,ARJO,1,176.3237
"MON202287,MON101065,MON101082,MON101068",1,1,ARJO,1,167.1495
"MON202288,MON101065,MON101082,MON101068",1,1,ARJO,1,176.1554
"MON202289,MON101065,MON101082,MON101068",1,1,ARJO,1,164.3986
"MON202290,MON101065,MON101082,MON101068",1,1,ARJO,1,177.4477
"MON202302,MON101065,MON101082,MON101068",1,1,ARJO,1,164.5212
"MON202303,MON101065,MON101082,MON101068",1,1,ARJO,1,188.775
"MON202304,MON101065,MON101082,MON101068",1,1,ARJO,1,159.929
"MON202305,MON101065,MON101082,MON101068",1,1,ARJO,1,148.7446
"MON202306,MON101065,MON101082,MON101068",1,1,ARJO,1,182.2396
"MON202307,MON101065,MON101082,MON101068",1,1,ARJO,1,178.509
"MON202308,MON101065,MON101082,MON101068",1,1,ARJO,1,176.5247
"MON202309,MON101065,MON101082,MON101068",1,1,ARJO,1,177.2997
"MON202310,MON101065,MON101082,MON101068",1,1,ARJO,1,154.1872
"MON202311,MON101065,MON101082,MON101068",1,1,ARJO,1,160.9447
"MON202312,MON101065,MON101082,MON101068",1,1,ARJO,1,162.4725
"MON202313,MON101065,MON101082,MON101068",1,1,ARJO,1,155.1561
"MON202314,MON101065,MON101082,MON101068",1,1,ARJO,1,178.0368
"MON202315,MON101065,MON101082,MON101068",1,1,ARJO,1,158.0884
"MON202316,MON101065,MON101082,MON101068",1,1,ARJO,1,171.883
"MON202317,MON101065,MON101082,MON101068",1,1,ARJO,1,181.6165
"MON202318,MON101065,MON101082,MON101068",1,1,ARJO,1,154.7363
"MON202319,MON101065,MON101082,MON101068",1,1,ARJO,1,171.5839
"MON202300,MON101065,MON101082,MON101068",1,1,ARJO,1,170.849
"MON201971,MON101065,MON101082,MON101068",1,1,ARJO,1,162.6248
"MON201972,MON101065,MON101082,MON101068",1,1,ARJO,1,163.6538
"MON201973,MON101065,MON101082,MON101068",1,1,ARJO,1,171.2467
"MON201974,MON101065,MON101082,MON101068",1,1,ARJO,1,146.4626
"MON201975,MON101065,MON101082,MON101068",1,1,ARJO,1,180.8596
"MON201976,MON101065,MON101082,MON101068",1,1,ARJO,1,172.7153
"MON201977,MON101065,MON101082,MON101068",1,1,ARJO,1,174.052
"MON201978,MON101065,MON101082,MON101068",1,1,ARJO,1,175.3564
"MON201990,MON101065,MON101082,MON101068",1,1,ARJO,1,174.7942
"MON201900,MON101065,MON101082,MON101068",1,1,ARJO,1,191.9754
"MON201662,MON101065,MON101082,MON101068",1,1,ARJO,1,176.959
"MON201663,MON101065,MON101082,MON101068",1,1,ARJO,1,146.6084
"MON201664,MON101065,MON101082,MON101068",1,1,ARJO,1,159.3203
"MON201665,MON101065,MON101082,MON101068",1,1,ARJO,1,143.2518
"MON201666,MON101065,MON101082,MON101068",1,1,ARJO,1,180.5821
"MON201667,MON101065,MON101082,MON101068",1,1,ARJO,1,176.2744
"MON201668,MON101065,MON101082,MON101068",1,1,ARJO,1,175.883
"MON201669,MON101065,MON101082,MON101068",1,1,ARJO,1,173.6715
"MON101065,MON101082,MON101068",1,1,ARJO,1,161.1696
"MON101065,MON101082,MON101068",1,1,ARJO,1,181.4274
"MON101065,MON101082,MON101068",1,1,ARJO,1,146.1386
"MON101065,MON101082,MON101068",1,1,ARJO,1,176.4222
"MON202194,MON101065,MON101082,MON101068",1,1,ARJO,1,173.0311
"MON202195,MON101065,MON101082,MON101068",1,1,ARJO,1,185.3974
"MON202196,MON101065,MON101082,MON101068",1,1,ARJO,1,183.7915
"MON202197,MON101065,MON101082,MON101068",1,1,ARJO,1,163.3706
"MON202198,MON101065,MON101082,MON101068",1,1,ARJO,1,184.4365
"MON202199,MON101065,MON101082,MON101068",1,1,ARJO,1,173.2977
"MON202200,MON101065,MON101082,MON101068",1,1,ARJO,1,158.3133
"MON202201,MON101065,MON101082,MON101068",1,1,ARJO,1,185.9462
"MON202202,MON101065,MON101082,MON101068",1,1,ARJO,1,173.89
"MON202203,MON101065,MON101082,MON101068",1,1,ARJO,1,177.5071
"MON202214,MON101065,MON101082,MON101068",1,1,ARJO,1,176.6153
"MON202215,MON101065,MON101082,MON101068",1,1,ARJO,1,172.3975
"MON202217,MON101065,MON101082,MON101068",1,1,ARJO,1,155.2749
"MON202218,MON101065,MON101082,MON101068",1,1,ARJO,1,168.8293
"MON202219,MON101065,MON101082,MON101068",1,1,ARJO,1,176.3513
"MON202220,MON101065,MON101082,MON101068",1,1,ARJO,1,177.5311
"MON202221,MON101065,MON101082,MON101068",1,1,ARJO,1,185.353
"MON202223,MON101065,MON101082,MON101068",1,1,ARJO,1,181.4278
"MON202234,MON101065,MON101082,MON101068",1,1,ARJO,1,143.0123
"MON202235,MON101065,MON101082,MON101068",1,1,ARJO,1,176.2255
"MON202236,MON101065,MON101082,MON101068",1,1,ARJO,1,168.0912
"MON202237,MON101065,MON101082,MON101068",1,1,ARJO,1,177.6267
"MON202238,MON101065,MON101082,MON101068",1,1,ARJO,1,179.7921
"MON202239,MON101065,MON101082,MON101068",1,1,ARJO,1,178.7478
"MON202240,MON101065,MON101082,MON101068",1,1,ARJO,1,171.9096
"MON202242,MON101065,MON101082,MON101068",1,1,ARJO,1,190.2067
"MON202243,MON101065,MON101082,MON101068",1,1,ARJO,1,163.0935
"MON202254,MON101065,MON101082,MON101068",1,1,ARJO,1,178.0125
"MON202255,MON101065,MON101082,MON101068",1,1,ARJO,1,160.4907
"MON202256,MON101065,MON101082,MON101068",1,1,ARJO,1,192.2267
"MON202257,MON101065,MON101082,MON101068",1,1,ARJO,1,169.3138
"MON202258,MON101065,MON101082,MON101068",1,1,ARJO,1,170.5049
"MON202259,MON101065,MON101082,MON101068",1,1,ARJO,1,200.3983
"MON202260,MON101065,MON101082,MON101068",1,1,ARJO,1,179.0564
"MON202262,MON101065,MON101082,MON101068",1,1,ARJO,1,185.3561
"MON202263,MON101065,MON101082,MON101068",1,1,ARJO,1,189.3076
"MON202264,MON101065,MON101082,MON101068",1,1,ARJO,1,162.1849
"MON202265,MON101065,MON101082,MON101068",1,1,ARJO,1,178.7757
"MON202266,MON101065,MON101082,MON101068",1,1,ARJO,1,188.1557
"MON202267,MON101065,MON101082,MON101068",1,1,ARJO,1,176.1316
"MON202268,MON101065,MON101082,MON101068",1,1,ARJO,1,159.5867
"MON202269,MON101065,MON101082,MON101068",1,1,ARJO,1,177.0416
"MON202270,MON101065,MON101082,MON101068",1,1,ARJO,1,173.4632
"MON202271,MON101065,MON101082,MON101068",1,1,ARJO,1,175.0264
"MON202272,MON101065,MON101082,MON101068",1,1,ARJO,1,197.0456
"MON202273,MON101065,MON101082,MON101068",1,1,ARJO,1,160.1766
"MON101065,MON101082,MON101068",1,1,ARJO,1,167.6779
"MON101065,MON101082,MON101068",1,1,ARJO,1,163.0476
"MON101065,MON101082,MON101068",1,1,ARJO,1,193.8467
"MON101065,MON101082,MON101068",1,1,ARJO,1,187.7408
"MON202192,MON101065,MON101082,MON101068",1,1,ARJO,1,167.4058
"MON202193,MON101065,MON101082,MON101068",1,1,ARJO,1,165.4393
"MON202204,MON101065,MON101082,MON101068",1,1,ARJO,1,192.8875
"MON202205,MON101065,MON101082,MON101068",1,1,ARJO,1,181.1312
"MON202206,MON101065,MON101082,MON101068",1,1,ARJO,1,175.7453
"MON202208,MON101065,MON101082,MON101068",1,1,ARJO,1,169.5923
"MON202209,MON101065,MON101082,MON101068",1,1,ARJO,1,181.2543
"MON202210,MON101065,MON101082,MON101068",1,1,ARJO,1,181.8548
"MON202211,MON101065,MON101082,MON101068",1,1,ARJO,1,163.7603
"MON202212,MON101065,MON101082,MON101068",1,1,ARJO,1,184.7727
"MON202224,MON101065,MON101082,MON101068",1,1,ARJO,1,191.0646
"MON202225,MON101065,MON101082,MON101068",1,1,ARJO,1,173.7083
"MON202226,MON101065,MON101082,MON101068",1,1,ARJO,1,193.735
"MON202227,MON101065,MON101082,MON101068",1,1,ARJO,1,184.673
"MON202228,MON101065,MON101082,MON101068",1,1,ARJO,1,161.5999
"MON202229,MON101065,MON101082,MON101068",1,1,ARJO,1,178.7404
"MON202230,MON101065,MON101082,MON101068",1,1,ARJO,1,202.4649
"MON202231,MON101065,MON101082,MON101068",1,1,ARJO,1,180.2284
"MON202233,MON101065,MON101082,MON101068",1,1,ARJO,1,168.9674
"MON202244,MON101065,MON101082,MON101068",1,1,ARJO,1,177.4353
"MON202245,MON101065,MON101082,MON101068",1,1,ARJO,1,176.5289
"MON202247,MON101065,MON101082,MON101068",1,1,ARJO,1,149.4394
"MON202248,MON101065,MON101082,MON101068",1,1,ARJO,1,174.7566
"MON202249,MON101065,MON101082,MON101068",1,1,ARJO,1,154.4458
"MON202251,MON101065,MON101082,MON101068",1,1,ARJO,1,171.2473
"MON202252,MON101065,MON101082,MON101068",1,1,ARJO,1,174.0303
"MON202253,MON101065,MON101082,MON101068",1,1,ARJO,1,181.9265
"MON202274,MON101065,MON101082,MON101068",1,1,ARJO,1,187.1676
"MON202275,MON101065,MON101082,MON101068",1,1,ARJO,1,172.1835
"MON202276,MON101065,MON101082,MON101068",1,1,ARJO,1,161.3703
"MON202277,MON101065,MON101082,MON101068",1,1,ARJO,1,153.2086
"MON202278,MON101065,MON101082,MON101068",1,1,ARJO,1,160.3697
MON101066,1,1,ARJO,1,177.9363
"MON101065,MON101082,MON101068",1,1,ARJO,1,175.8959
"MON101065,MON101082,MON101068",1,1,ARJO,1,155.2806
"MON101065,MON101082,MON101068",1,1,ARJO,1,192.6199
"MON202104,MON101065,MON101082,MON101068",1,1,ARJO,1,168.9922
"MON202105,MON101065,MON101082,MON101068",1,1,ARJO,1,177.4611
"MON202106,MON101065,MON101082,MON101068",1,1,ARJO,1,185.7578
"MON202107,MON101065,MON101082,MON101068",1,1,ARJO,1,182.3126
"MON202108,MON101065,MON101082,MON101068",1,1,ARJO,1,191.2935
"MON202109,MON101065,MON101082,MON101068",1,1,ARJO,1,164.7893
"MON202110,MON101065,MON101082,MON101068",1,1,ARJO,1,183.0914
"MON202111,MON101065,MON101082,MON101068",1,1,ARJO,1,170.918
"MON202112,MON101065,MON101082,MON101068",1,1,ARJO,1,178.1792
"MON202113,MON101065,MON101082,MON101068",1,1,ARJO,1,179.5867
"MON202114,MON101065,MON101082,MON101068",1,1,ARJO,1,190.3751
"MON202115,MON101065,MON101082,MON101068",1,1,ARJO,1,181.3297
"MON202122,MON101065,MON101082,MON101068",1,1,ARJO,1,160.5593
"MON202116,MON101065,MON101082,MON101068",1,1,ARJO,1,184.2636
"MON202117,MON101065,MON101082,MON101068",1,1,ARJO,1,168.8208
"MON202123,MON101065,MON101082,MON101068",1,1,ARJO,1,170.4937
"MON202118,MON101065,MON101082,MON101068",1,1,ARJO,1,184.2297
"MON202124,MON101065,MON101082,MON101068",1,1,ARJO,1,178.1188
"MON202119,MON101065,MON101082,MON101068",1,1,ARJO,1,178.8718
"MON202125,MON101065,MON101082,MON101068",1,1,ARJO,1,199.2898
"MON202120,MON101065,MON101082,MON101068",1,1,ARJO,1,157.8853
"MON202121,MON101065,MON101082,MON101068",1,1,ARJO,1,171.9287
"MON202126,MON101065,MON101082,MON101068",1,1,ARJO,1,172.3603
"MON202127,MON101065,MON101082,MON101068",1,1,ARJO,1,171.3634
"MON202128,MON101065,MON101082,MON101068",1,1,ARJO,1,165.2685
"MON202129,MON101065,MON101082,MON101068",1,1,ARJO,1,171.0338
"MON202132,MON101065,MON101082,MON101068",1,1,ARJO,1,170.5237
"MON202130,MON101065,MON101082,MON101068",1,1,ARJO,1,196.9977
"MON202133,MON101065,MON101082,MON101068",1,1,ARJO,1,164.1298
"MON202131,MON101065,MON101082,MON101068",1,1,ARJO,1,169.4352
"MON202134,MON101065,MON101082,MON101068",1,1,ARJO,1,182.9287
"MON202135,MON101065,MON101082,MON101068",1,1,ARJO,1,172.1537
"MON202136,MON101065,MON101082,MON101068",1,1,ARJO,1,187.9716
"MON202137,MON101065,MON101082,MON101068",1,1,ARJO,1,191.8853
"MON202138,MON101065,MON101082,MON101068",1,1,ARJO,1,170.273
"MON202142,MON101065,MON101082,MON101068",1,1,ARJO,1,165.5008
"MON202139,MON101065,MON101082,MON101068",1,1,ARJO,1,172.4095
"MON202143,MON101065,MON101082,MON101068",1,1,ARJO,1,185.8852
"MON202140,MON101065,MON101082,MON101068",1,1,ARJO,1,173.0026
"MON202144,MON101065,MON101082,MON101068",1,1,ARJO,1,166.0792
"MON202141,MON101065,MON101082,MON101068",1,1,ARJO,1,175.4481
"MON202145,MON101065,MON101082,MON101068",1,1,ARJO,1,158.3747
"MON202146,MON101065,MON101082,MON101068",1,1,ARJO,1,154.3488
"MON202147,MON101065,MON101082,MON101068",1,1,ARJO,1,174.8794
"MON202148,MON101065,MON101082,MON101068",1,1,ARJO,1,174.4372
"MON202152,MON101065,MON101082,MON101068",1,1,ARJO,1,183.7179
"MON202149,MON101065,MON101082,MON101068",1,1,ARJO,1,157.0684
"MON202153,MON101065,MON101082,MON101068",1,1,ARJO,1,180.3562
"MON202150,MON101065,MON101082,MON101068",1,1,ARJO,1,176.494
"MON202320,MON101065,MON101082,MON101068",1,1,ARJO,1,181.5333
"MON202151,MON101065,MON101082,MON101068",1,1,ARJO,1,185.3398
"MON202155,MON101065,MON101082,MON101068",1,1,ARJO,1,180.0977
"MON202157,MON101065,MON101082,MON101068",1,1,ARJO,1,164.8019
"MON202158,MON101065,MON101082,MON101068",1,1,ARJO,1,184.0672
"MON202159,MON101065,MON101082,MON101068",1,1,ARJO,1,171.7039
"MON202160,MON101065,MON101082,MON101068",1,1,ARJO,1,170.9321
"MON202163,MON101065,MON101082,MON101068",1,1,ARJO,1,177.8003
"MON202161,MON101065,MON101082,MON101068",1,1,ARJO,1,166.2388
"MON202164,MON101065,MON101082,MON101068",1,1,ARJO,1,184.6997
"MON202165,MON101065,MON101082,MON101068",1,1,ARJO,1,164.0498
"MON202162,MON101065,MON101082,MON101068",1,1,ARJO,1,197.0214
"MON202166,MON101065,MON101082,MON101068",1,1,ARJO,1,164.9165
"MON202167,MON101065,MON101082,MON101068",1,1,ARJO,1,195.9594
"MON202168,MON101065,MON101082,MON101068",1,1,ARJO,1,179.043
"MON202173,MON101065,MON101082,MON101068",1,1,ARJO,1,157.0857
"MON202169,MON101065,MON101082,MON101068",1,1,ARJO,1,188.2775
"MON202174,MON101065,MON101082,MON101068",1,1,ARJO,1,177.6778
"MON202170,MON101065,MON101082,MON101068",1,1,ARJO,1,202.973
"MON202175,MON101065,MON101082,MON101068",1,1,ARJO,1,174.1457
"MON202171,MON101065,MON101082,MON101068",1,1,ARJO,1,181.8529
"MON202176,MON101065,MON101082,MON101068",1,1,ARJO,1,187.9136
"MON202177,MON101065,MON101082,MON101068",1,1,ARJO,1,160.5381
"MON202172,MON101065,MON101082,MON101068",1,1,ARJO,1,176.7463
"MON202178,MON101065,MON101082,MON101068",1,1,ARJO,1,169.9272
"MON202179,MON101065,MON101082,MON101068",1,1,ARJO,1,173.4641
"MON202180,MON101065,MON101082,MON101068",1,1,ARJO,1,181.2329
"MON202181,MON101065,MON101082,MON101068",1,1,ARJO,1,166.7598
"MON202182,MON101065,MON101082,MON101068",1,1,ARJO,1,176.4561
"MON202183,MON101065,MON101082,MON101068",1,1,ARJO,1,163.1749
"MON202184,MON101065,MON101082,MON101068",1,1,ARJO,1,189.5806
"MON202185,MON101065,MON101082,MON101068",1,1,ARJO,1,174.1238
"MON202186,MON101065,MON101082,MON101068",1,1,ARJO,1,153.8735
"MON202187,MON101065,MON101082,MON101068",1,1,ARJO,1,166.6983
"MON101065,MON101082,MON101068",1,1,ARJO,1,164.378
"MON202188,MON101065,MON101082,MON101068",1,1,ARJO,1,171.6227
"MON101065,MON101082,MON101068",1,1,ARJO,1,156.3553
