job_output_id,configuration_id,observation_code,end_time
"""1YGZR0g51pMuFOIvLv2juFQg0oO""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:01:16.259
"""1YHXqWmvQTrl8kCIyEbcPweLeJl""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-25 03:18:00.77
"""1YGZUX7OgDG9ljGrt1HicJTpcWG""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:01:41.867
"""1YGZa0G6BvSQqsJA3WnlBfzJ8Lh""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:02:25.355
"""1YGZdEaoXk3P7O4NH7cDHECly4q""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:02:53.654
"""1YGZguGMc9O0GvfVHIkdUMjwjVK""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 19:03:20.596
"""1YGZj6M2Io7tjTjdhaOPTN9GC0p""",ed391b1a-bf41-4cda-8636-427091d8213c,MST,2020-02-24 19:03:40.049
"""1YGZovjp9WoIcBMzfnJ3oUwjHxh""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 19:04:26.581
"""1YGZwxGH5paGbWKq2LBBIxpWLWb""",ed391b1a-bf41-4cda-8636-427091d8213c,YLD,2020-02-24 19:05:30.444
"""1YGa0atIzUaWUAzpsFs1lc7ALaP""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 19:05:56.244
"""1YGa7Ryn4w4DXYSRDTunbCB4mjL""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 19:06:52.529
"""1YGaAvhSO9Lr51hwyjqrcMVe4Fi""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 19:07:19.816
"""1YGaFxukXZB3NDw8q2eCS7kvHhY""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:08:01.332
"""1YGaIApwv5mzPnqCUQde88BQ5qX""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 19:08:19.703
"""1YGaPGmFFZa88rzXYj2x9WNUWg8""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:09:14.418
"""1YGaSeR1DrO90NNmie8BpjDtbrC""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 19:09:42.425
"",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,
"""1YGaZ55yYO6L5zMqX6DU3oJL0Jv""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 19:10:30.236
"""1YGab5DBt2k0IeYnpJYgOWCQRS3""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 19:10:49.205
"""1YGagI3GGTbZ7s2feJMPqIMBhO3""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:11:29.612
"""1YGaj7dmLrZlNTRLj5VlZ4580YV""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:11:53.67
"""1YGapQX6KlQ6UKxNSxPHvcaMB1G""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:12:39.2
"""1YGat7niuL6ORkKnn3KTgQFDRB8""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:13:12.932
"",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,
"""1YGazOQkP76UPuQHtLSl5c1F1RD""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:14:01.874
"""1YGb4eZPOLVW2f8rS2mB8FgKGBl""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:14:45.47
"""1YGb7hzkKPt6W8sJRAlXXMIVKGp""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:15:07.417
"""1YKPChK7pxYtuZcZYyYEVmHFnFu""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-26 03:36:21.943
"""1YGbJrIioKMsd0eQMIxsPhVvzUA""",ed391b1a-bf41-4cda-8636-427091d8213c,MST,2020-02-24 19:16:46.11
"""1YGVIbPX1YJ478qy1fhjmmiK8HC""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 18:27:13.057
"""1YGNOA7oRW4PdM71EWIaDMs1Nl9""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 17:22:12.972
"""1YGVgYg7ogjL5XssGAwRinUI1SO""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 18:30:26.273
"""1YGVlf9zOohsDbnIaWkekxza1Fl""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 18:31:05.001
"""1YGWrvBf57NC3yrlJUtrpOr4NSI""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 18:40:10.231
"""1YGbNI07j4uod7lV36BMv1qDRb6""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 19:17:10.853
"""1YGbT47bEBJbP6vBLTFBd7WkCKC""",ed391b1a-bf41-4cda-8636-427091d8213c,YLD,2020-02-24 19:17:56.739
"""1YGbWEd11R6m3tdIpBQsMCaG7BP""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:18:24.143
"""1YGba1QJgYDged4YsfmwBOQ73Cq""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 19:18:51.736
"""1YGbe1tfqraO2V1bYJ9QfWppadQ""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:19:25.643
"""1YGbgLn4aOE8JnDsPDus0wPMGBO""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 19:19:43.761
"""1YGbjNQp3L5ZxvDpIRUwlplZStk""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 19:20:08.39
"""1YGbsOwOUmfpnBqNnv5P8mumbUO""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 19:21:20.733
"""1YGbvidoHApTCfzzFEH3bv3AjkV""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 19:21:44.553
"""1YGc0gg98g8CJAb7XrEqC0DAKWw""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:22:25.417
"""1YGc4IPNFxY1CY4fMXfknCY913b""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:22:52.557
"""1YGc9L6aB3yEGylwq3L2wcd5y9O""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 19:23:35.173
"",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,
"""1YGcDCe9BPAcN8nlrFnPpjYCDqN""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 19:24:06.01
"""1YGcGYYqraQ1onuo9eQIR4kcSQO""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 19:24:30.69
"""1YGcNoLlHUvZ8dvsV6TK7rvPhn7""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:25:28.927
"""1YGcUdN759baKJ7l4wy9Of0ZSCr""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:26:23.162
"""1YGcXD0Zv1NPk7GoHUz4vxdpOtM""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:26:45.243
"",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,
"""1YGcef8hhVZ8ghrG1CR7vpLk9Nj""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:27:43.137
"""1YGchYxjm5pr0fD6qrPDCLaJCNF""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:28:04.726
"""1YHXtpInWznOQCsyx6JV1li0Qgi""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-25 03:18:22.877
"""1YGO4uw1zNmbHHuAPeuP5CuFvrJ""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 17:27:53.221
"""1YGWLbSGoATXBjRBQrExsteSujf""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 18:35:51.416
"",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,
"""1YKPFyj7Kgn8I98L4PGYZ6Knj10""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-26 03:36:46.18
"""1YGcmhxDHNbxZGxXlFcgNpoyqJz""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 19:28:46.737
"""1YHXyjpwfa0zoqspjxaM11Vwad3""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-25 03:19:04.228
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-26 02:35:10.34
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-28 02:35:29.12
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-26 02:35:26.27
"""1YPwfiQZS5RXAGrVVJyqNcH5b8F""",d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,2020-02-28 02:40:35.632
"""1YKPJCZORukwHluabwSprOdE09E""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-26 03:37:15.792
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-28 02:35:44.565
"""1YPvFoTEQC8bXDaOZ6lFpSL6KiE""",ed391b1a-bf41-4cda-8636-427091d8213c,MST,2020-02-28 02:28:54.799
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-28 02:35:59.824
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-28 02:36:14.629
,d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-29 02:28:09.557
,d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-29 02:28:52.801
,d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-29 02:29:19.138
"""1YSkU2XCXWlZcjNHJqJ1YR1iDkT""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-29 02:29:50.801
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-29 02:32:49.574
"""1YGP6e8Osvmgv5D33wkQGtWtkpc""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 17:36:12.866
"""1YGXQ3lH0KlKQx3QcmvB5QaIbIc""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 18:44:40.95
"""1YGXoxxKbBKcH7Z4dpgQG3aSlED""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 18:47:58.828
"""1YHb1egjiJQTZNonj38CHnGJR1J""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-25 03:44:09.026
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,
"""1YHamCwyFCVut7ogV9uPxLZYQHs""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-25 03:42:04.13
"""1YHapYjj2paRwJiHqh6Ji263ZnW""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-25 03:42:29.849
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-26 02:34:40.449
"""1YHauPzL9rE36GDLGTUc4v1BEDU""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-25 03:43:11.692
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-26 02:34:54.331
"""1YKPlKjGIEXDMxLCSwGhgADEOvj""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-26 03:40:57.96
,d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,
"""1YHawqqvr9xAA9rAXPl6jgMF6BA""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-25 03:43:29.704
"""1YKHzhmMDso2jfP6fFLfu3zTzNi""",d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,2020-02-26 02:37:03.975
"""1YKPgPaZAeenrFPESuiA8fZXu2L""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-26 03:40:15.891
"""1YKHqiz8WK7qxUqIP7nLsGmauDh""",d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,2020-02-26 02:35:54.216
"""1YKPd3iVKiKlsFHT8Xl0axbt3mF""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-26 03:39:52.342
"""1YKI4oZUBuFgkDLfWKs76AZfV2G""",d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,2020-02-26 02:37:44.786
"""1YKHwiptOwGXr1Z3z5zgU9PePQu""",d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,2020-02-26 02:36:42.293
,d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,
"""1YPwVrSVAbmV3ibVBGubvr8pvwE""",d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,2020-02-28 02:39:18.725
"""1YPwihxXGQR274Pno7attjgC0RL""",d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,2020-02-28 02:41:03.295
,d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,
"""1YPx2QFCmIDBAl6jSSkcdNrpAtz""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-28 02:43:38.37
"""1YPx8pCLABxesZrCg20FgItYvxL""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-28 02:44:26.408
"""1YGPbOVRQFXaXtp5bWt4m42lhx0""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 17:40:23.02
"""1YGYaKu1xWTSpFLzpX0NfOzcx3T""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 18:54:15.241
"""1YHbd3uE940eKfvh667JE1Z4CM7""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-25 03:49:07.252
"""1YHbNTvykSKo2y2UPeZTCse3EFh""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-25 03:47:00.155
"""1YKRIFBcgajipzrEZnlUxFeiebp""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-26 03:53:33.584
"""1YKRNU50L05YngmKNUBgvpXPt5a""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-26 03:54:16.827
"""1YHbQK8TcZSky95YqEkpXsq0okx""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-25 03:47:25.771
"""1YKQ41Yx0T2gbk1ez7EduKmpdgu""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-26 03:43:24.509
"""1YHbSU7TJklTCJXs8ClJzkIWO2s""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-25 03:47:43.456
"""1YKQ6h6OhyGkZxOVJfdKZL0FTEF""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-26 03:43:49.284
"""1YHbVLE6N3Bvfpa9G2e9bSs1Kyk""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-25 03:48:05.268
"""1YKRv9p03vRQBWmXRZMNCKaW1d7""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-26 03:58:43.701
"""1YHbahIMNCpudHRnePsigMRRFUf""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-25 03:48:48.015
"""1YKQ8jmNvnsI861rH9jaNBdiTTv""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-26 03:44:05.319
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,
"""1YKRLIbJgLbFuJlXWHak7RFMsJQ""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-26 03:53:57.37
"""1YKRl2M4CRxq0fSdg7MqZ6aSFp9""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-26 03:57:23.236
"""1YKRshe4TlIgykJXAJmacoo8UPw""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-26 03:58:23.979
"""1YKRiHSx6VfWff9qE7qdcllGI6W""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-26 03:56:58.457
,d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,
"""1YKRoRomIBxLrReEki2CQfQPb5i""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-26 03:57:46.414
"""1YPwYtsK6HL1qXjO13pvLNV9ZM8""",d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,2020-02-28 02:39:44.319
"""1YPxFc78tLVKrpy0Nb128gVd03l""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-28 02:45:24.737
"""1YPxD1fkeKCx2ZFFffQhdke2BaW""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-28 02:45:04.098
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-03-01 02:27:41.819
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-03-01 02:28:09.113
"""1YGQI9Yf6msz2aOilRKVNK33htQ""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 17:46:04.365
"""1YGZ8sbKbt9hdjsb3QTdtSMZYaq""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 18:58:50.318
"""1YGaLhP1yKSG6XCHJuGtITquu43""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 19:08:44.028
"""1YGbofKaI26OwtSIW0VUUOcUwC9""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:20:48.717
"""1YGcKVETFzgH5yYzia0201PBLNo""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 19:25:05.556
"""1YHbvJK39DMqJ3cD7pY8ARAzEw8""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-25 03:51:32.231
"""1YHbyC5u2WbAixKvjWtCXIGXZuR""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-25 03:51:55.227
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-29 02:32:18.694
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,
,401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-25 03:52:13.583
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-29 02:32:34.194
"""1YKQuypJENCzmnl59TA2FWL4uHn""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-26 03:50:10.941
"""1YKQhNdKQjYTn9UWJZtGK1CFqeH""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-26 03:48:38.85
"""1YQ0oZZ5CgFLCH8vLhtIl9j2a8B""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-28 03:14:41.529
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-29 02:33:03.232
"""1YKQy0LUi0PMF4y9iwmhcvHwKal""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-26 03:50:50.211
"""1YKQkI2O9HHCnHpsg9LQJ4f7qQR""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-26 03:49:03.852
"""1YKQo0c0hZdXKQAONr6Or8CuCbB""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-26 03:49:29.618
"""1YQ0r4LYqYWB0SXoXOUkifXJITW""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-28 03:14:59.225
"""1YQ0iG03hwgznnt8vWE6QqKRazg""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-28 03:13:50.475
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,
"""1YVa4PJ61yGHcns8mYul2Ntpb6i""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-03-01 02:33:37.372
,d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,
"""1YVa8mMtl3eYH83fAmdCf6WrWmq""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-03-01 02:34:14.559
"""1YVaIR204MhSmREC7FTml65OuVe""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-03-01 02:35:26.879
"""1YGRDXzV4EWhrlceVhHakGdTGi6""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 17:53:39.626
"""1YGZsQqPv7fqB3b1u2CVQ7WNSC5""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-24 19:04:51.563
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-25 03:54:44.337
"""1YHcO1n7ukyxebm4AcFG7qZ945I""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-25 03:55:20.379
,d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,
"""1YHcR8ne6UsN4hxTfSyZYeqTjna""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-25 03:55:44.153
"""1YN5WwSjt8uOJkwpUjrF5qBKfAT""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-27 02:23:42.802
"""1YHcVmYcvw5ECxPcalCIEXDqGnn""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-25 03:56:23.11
"""1YN6HVm8R4WwgganK8P5yjQNfas""",d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,2020-02-27 02:30:13.523
"""1YN5lLGm6d3TbgbWtMrVoyD89Cc""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-27 02:25:42.544
"""1YN5cIVdt1JMpF5Dw6Q2QrI7bm9""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-27 02:24:44.747
"""1YHcYEXoZSIgJlH5Y9b6e2yqti0""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-25 03:56:41.864
"""1YN6A6eqG8dTTo7Do4It6nFk8QT""",d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,2020-02-27 02:29:13.973
,d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,
"""1YN5g3FkWxinJrpCgXEeoPLoTBx""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-27 02:25:12.013
"""1YN6DeblYZSwDJdjeAE2EFFBhwm""",d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,2020-02-27 02:29:40.612
"""1YN64Yx5HSHes5FURtFz6OGCfXg""",d89a035e-b470-424d-ac70-a6dd43f08ef2,YLD,2020-02-27 02:28:30.026
"""1YQ3GwFN9JYSxqfk1pekYzy7S0a""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-28 03:34:56.087
"""1YQ3EfZISMNnGcKox42a7ycL0ge""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-28 03:34:36.615
"""1YQ38CYElfvZmRsHhE2owy4GFZk""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-28 03:33:25.367
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,
"""1YQ4mf5Lp51F6Mpyv0zKLJCbuvl""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-28 03:47:19.131
"""1YQ4qkH5hTv5vaPR0DxqKoNibeQ""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-28 03:47:49.704
"""1YQ50ZsllYgnKjs2E8aJqAg0Cvv""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-28 03:49:11.074
"""1YQ550Fo8VNSGqAdhnjt2h53OM9""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,MST,2020-02-28 03:49:44.373
"""1YQ5RkUgVOZ3nfnLmnbp8WhPbSi""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-28 03:52:44.802
"""1YGRmNuz0nlltKcT02maRLJos0k""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 17:58:18.606
"""1YGRxnw4COme2bmKXO7jt3DygNA""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-24 17:59:49.838
"""1YGavS5wnBcT7WgMGvM8S1ocsGW""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:13:32.588
"""1YGbEfqlfnT3CwRZiomuKCBcpEx""",30fcd3c8-3cf3-48c2-ae03-158b3090dec8,YLD,2020-02-24 19:16:01.883
"""1YGbHa4ulzSjBgsOYvL1ocIm9q4""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-24 19:16:26.103
,d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,
,d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-25 19:45:44.098
,d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-25 19:46:16.855
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,
"""1YJU6RhlaBAmAb9XJIg26GQ9L5a""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-25 19:46:49.024
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-27 02:36:40.728
"""1YJU9FQuVfEwdrRoqvGSOIgzejL""",d89a035e-b470-424d-ac70-a6dd43f08ef2,MST,2020-02-25 19:47:13.498
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-27 02:36:54.432
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-27 02:37:09.39
"""1YN7TEdUIh6SqSK1D6nAkoqrcpx""",ed391b1a-bf41-4cda-8636-427091d8213c,YLD,2020-02-27 02:39:58.486
,d89a035e-b470-424d-ac70-a6dd43f08ef2,TWT,2020-02-27 02:37:24.952
"""1YQ3vq3cNMei4oYgLcBCukVHij5""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-28 03:40:15.937
"""1YN7VUSZXyH5NPSSEft9IoMD7ld""",ed391b1a-bf41-4cda-8636-427091d8213c,MST,2020-02-27 02:40:18.415
"""1YQ3ogeIvH7L3EsalZWhIzu2N9N""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-28 03:39:20.304
"""1YQ3yQC8ICqE6X3746qboArCzuF""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-28 03:40:41.39
"""1YSqGyp3bf4sGizIVSb853RwzD6""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-29 03:17:27.048
"""1YSqLi0OytkX63adfzsQ8lxCkOx""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-29 03:18:04.894
"""1YSqOW50ZX6WvRg22r7CI1tkawd""",401b9e43-587f-486a-b08a-782dfe30d2da,MST,2020-02-29 03:18:28
"""1YSs0zuQL9YnQ2HPBCY12TyiBdh""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-29 03:31:43.726
"""1YSs4w7N0umwolUm0b3Gc2XAeM7""",401b9e43-587f-486a-b08a-782dfe30d2da,YLD,2020-02-29 03:32:18.765
